MAY	19	2012	07	29	30	33	37	47	FALSE	125019	49
MAY	16	2012	03	05	20	23	35	39	FALSE	98455	49
MAY	14	2012	11	12	23	33	34	40	FALSE	86385	49
MAY	12	2012	06	10	21	32	41	44	FALSE	120733	49
MAY	09	2012	11	18	19	27	41	49	FALSE	98561	49
MAY	07	2012	02	03	29	30	33	44	FALSE	77701	49
MAY	05	2012	14	17	20	22	42	45	FALSE	118733	49
MAY	02	2012	01	09	29	30	41	49	FALSE	87334	49
APR	30	2012	03	08	17	23	33	43	FALSE	108692	49
APR	28	2012	13	17	27	31	34	35	FALSE	120632	49
APR	25	2012	04	06	25	34	37	48	FALSE	87625	49
APR	23	2012	06	13	19	21	34	36	FALSE	76204	49
APR	21	2012	03	11	30	37	39	41	FALSE	125516	49
APR	18	2012	07	08	25	33	37	40	FALSE	94641	49
APR	16	2012	01	05	10	12	14	46	FALSE	84465	49
APR	14	2012	04	15	27	33	34	41	FALSE	113920	49
APR	11	2012	02	04	18	32	33	45	FALSE	81821	49
APR	09	2012	01	09	20	21	25	28	FALSE	81410	49
APR	07	2012	10	30	40	44	45	47	FALSE	115669	49
APR	04	2012	07	21	30	31	33	42	FALSE	84858	49
APR	02	2012	03	06	12	26	34	45	FALSE	76718	49
MAR	31	2012	04	29	36	41	43	45	FALSE	141933	49
MAR	28	2012	06	25	27	35	36	46	FALSE	93798	49
MAR	26	2012	10	14	16	19	37	49	FALSE	77992	49
MAR	24	2012	02	06	12	35	40	44	FALSE	107718	49
MAR	21	2012	01	14	18	22	40	49	FALSE	80051	49
MAR	19	2012	03	04	23	29	32	37	FALSE	67917	49
MAR	17	2012	07	22	26	29	31	37	FALSE	120067	49
MAR	14	2012	13	16	22	26	27	41	FALSE	77005	49
MAR	12	2012	08	12	15	36	38	49	FALSE	61701	49
MAR	10	2012	15	28	31	38	45	49	FALSE	98079	49
MAR	07	2012	06	20	25	26	47	49	FALSE	74720	49
MAR	05	2012	17	22	23	27	28	41	FALSE	61128	49
MAR	03	2012	01	02	37	38	43	48	FALSE	99268	49
FEB	29	2012	09	11	12	14	29	33	FALSE	86045	49
FEB	27	2012	06	13	25	28	38	44	FALSE	67789	49
FEB	25	2012	08	16	18	19	24	25	FALSE	108045	49
FEB	22	2012	03	12	20	22	38	48	FALSE	76370	49
FEB	20	2012	13	15	19	30	36	49	FALSE	62905	49
FEB	18	2012	02	19	29	39	43	44	FALSE	103308	49
FEB	15	2012	01	03	07	25	27	29	FALSE	87670	49
FEB	13	2012	06	15	16	40	41	45	FALSE	57680	49
FEB	11	2012	10	13	19	35	43	46	FALSE	102226	49
FEB	08	2012	06	08	31	34	44	48	FALSE	62407	49
FEB	06	2012	02	10	28	34	43	46	FALSE	53190	49
FEB	04	2012	07	08	24	32	39	44	FALSE	91656	49
FEB	01	2012	03	04	08	17	27	34	FALSE	77553	49
JAN	30	2012	07	10	12	15	41	46	FALSE	54755	49
JAN	28	2012	12	27	32	34	41	44	FALSE	78873	49
JAN	25	2012	01	02	04	07	34	36	FALSE	67221	49
JAN	23	2012	03	23	26	36	43	48	FALSE	52937	49
JAN	21	2012	07	14	25	28	30	47	FALSE	71031	49
JAN	18	2012	02	06	21	25	43	47	FALSE	43971	49
JAN	16	2012	01	19	36	39	41	48	FALSE	43609	49
JAN	14	2012	09	15	25	29	39	40	FALSE	89299	49
JAN	11	2012	02	05	26	30	37	38	FALSE	56735	49
JAN	09	2012	10	15	27	31	35	46	FALSE	49696	49
JAN	07	2012	07	09	11	14	19	42	FALSE	99318	49
JAN	04	2012	20	22	23	24	31	37	FALSE	53801	49
JAN	02	2012	06	16	29	30	36	37	FALSE	48047	49
DEC	31	2011	08	09	10	15	27	29	FALSE	103686	49
DEC	28	2011	08	19	38	42	44	46	FALSE	62916	49
DEC	26	2011	09	11	12	22	44	47	FALSE	44091	49
DEC	24	2011	05	12	19	20	26	27	FALSE	114899	49
DEC	21	2011	02	14	16	17	37	40	FALSE	57018	49
DEC	19	2011	11	28	29	32	37	42	FALSE	46827	49
DEC	17	2011	06	18	25	31	41	45	FALSE	68493	49
DEC	14	2011	11	17	24	25	33	36	FALSE	55883	49
DEC	12	2011	04	13	15	18	28	35	FALSE	45941	49
DEC	10	2011	07	23	25	41	42	43	FALSE	67629	49
DEC	07	2011	04	05	06	12	36	44	FALSE	53579	49
DEC	05	2011	07	12	18	43	47	48	FALSE	44657	49
DEC	03	2011	05	09	23	30	33	37	FALSE	68345	49
NOV	30	2011	01	11	18	21	33	38	FALSE	47917	49
NOV	28	2011	17	27	34	37	42	45	FALSE	37900	49
NOV	26	2011	11	14	19	35	37	46	FALSE	54529	49
NOV	23	2011	02	24	30	36	45	49	FALSE	43207	49
NOV	21	2011	03	23	26	27	29	41	FALSE	33075	49
NOV	19	2011	12	16	28	34	43	45	FALSE	57954	49
NOV	16	2011	07	09	18	27	32	34	FALSE	44414	49
NOV	14	2011	03	08	11	22	24	33	FALSE	45067	49
NOV	12	2011	03	06	10	11	12	49	TRUE	2899883	49
NOV	09	2011	14	19	20	37	42	49	FALSE	46876	49
NOV	07	2011	10	28	32	39	46	49	FALSE	41072	49
NOV	05	2011	02	15	22	30	31	48	FALSE	60797	49
NOV	02	2011	06	07	15	19	28	30	FALSE	50336	49
OCT	31	2011	02	06	13	22	36	42	FALSE	40235	49
OCT	29	2011	01	05	10	19	21	47	FALSE	64470	49
OCT	26	2011	09	11	27	28	33	47	FALSE	48923	49
OCT	24	2011	04	10	37	38	43	44	FALSE	37936	49
OCT	22	2011	10	25	26	38	39	41	FALSE	60374	49
OCT	19	2011	03	13	23	27	39	44	FALSE	45907	49
OCT	17	2011	07	20	21	24	25	46	FALSE	34896	49
OCT	15	2011	05	27	28	39	41	45	FALSE	53933	49
OCT	12	2011	03	06	08	09	12	19	TRUE	6125794	49
OCT	10	2011	03	16	18	25	32	47	FALSE	57975	49
OCT	08	2011	17	25	28	41	46	48	FALSE	89133	49
OCT	05	2011	26	27	35	38	43	49	FALSE	65481	49
OCT	03	2011	02	06	08	15	39	43	FALSE	63577	49
OCT	01	2011	02	14	18	28	29	43	FALSE	88422	49
SEP	28	2011	16	17	19	22	27	35	FALSE	65644	49
SEP	26	2011	05	10	14	28	29	39	FALSE	51618	49
SEP	24	2011	01	24	28	40	43	47	FALSE	74996	49
SEP	21	2011	04	13	16	24	40	43	FALSE	61153	49
SEP	19	2011	03	04	26	35	46	47	FALSE	49815	49
SEP	17	2011	12	26	30	33	34	38	FALSE	80342	49
SEP	14	2011	15	19	24	39	42	46	FALSE	57137	49
SEP	12	2011	06	10	22	23	28	39	FALSE	57948	49
SEP	10	2011	01	03	19	24	26	48	FALSE	87995	49
SEP	07	2011	08	26	31	36	46	49	FALSE	54805	49
SEP	05	2011	02	07	27	31	37	48	FALSE	51502	49
SEP	03	2011	03	09	11	20	31	45	FALSE	91435	49
AUG	31	2011	03	04	07	16	34	48	FALSE	61588	49
AUG	29	2011	01	02	07	20	22	31	FALSE	58944	49
AUG	27	2011	18	25	38	41	46	49	FALSE	77459	49
AUG	24	2011	08	11	18	20	22	48	FALSE	59476	49
AUG	22	2011	27	28	29	30	36	37	FALSE	47548	49
AUG	20	2011	11	18	19	22	33	47	FALSE	77139	49
AUG	17	2011	03	06	24	36	38	43	FALSE	56016	49
AUG	15	2011	04	12	13	24	35	49	FALSE	46448	49
AUG	13	2011	01	06	07	21	27	37	FALSE	95669	49
AUG	10	2011	03	06	11	13	14	38	FALSE	56299	49
AUG	08	2011	06	13	15	19	26	44	FALSE	52698	49
AUG	06	2011	14	17	20	39	47	48	FALSE	63818	49
AUG	03	2011	03	19	32	38	39	41	FALSE	44963	49
AUG	01	2011	08	14	18	26	44	47	FALSE	39027	49
JUL	30	2011	04	10	22	27	33	43	FALSE	74555	49
JUL	27	2011	02	05	21	25	26	46	FALSE	51031	49
JUL	25	2011	01	21	24	26	31	41	FALSE	39597	49
JUL	23	2011	11	13	31	34	35	46	FALSE	54206	49
JUL	20	2011	04	10	25	26	29	37	FALSE	45430	49
JUL	18	2011	02	03	08	28	33	36	FALSE	42433	49
JUL	16	2011	02	12	20	22	38	44	FALSE	66753	49
JUL	13	2011	35	40	42	43	44	48	FALSE	35608	49
JUL	11	2011	01	21	24	26	47	48	FALSE	35408	49
JUL	09	2011	01	04	08	09	29	48	TRUE	6513619	49
JUL	06	2011	08	12	21	22	40	43	FALSE	66390	49
JUL	04	2011	01	05	21	29	38	45	FALSE	55701	49
JUL	02	2011	07	10	24	26	41	44	FALSE	109374	49
JUN	29	2011	02	06	26	33	41	47	FALSE	69144	49
JUN	27	2011	03	09	22	43	48	49	FALSE	59989	49
JUN	25	2011	03	20	29	30	31	37	FALSE	93620	49
JUN	22	2011	01	03	15	23	26	41	FALSE	71086	49
JUN	20	2011	10	15	19	24	32	34	FALSE	63830	49
JUN	18	2011	04	13	15	26	29	42	FALSE	100499	49
JUN	15	2011	03	11	27	31	46	47	FALSE	80977	49
JUN	13	2011	16	17	22	25	35	49	FALSE	61201	49
JUN	11	2011	16	19	20	26	35	37	FALSE	102447	49
JUN	08	2011	15	20	23	33	35	49	FALSE	71142	49
JUN	06	2011	02	04	09	23	25	35	FALSE	67334	49
JUN	04	2011	01	04	06	17	24	26	FALSE	110089	49
JUN	01	2011	03	12	13	14	25	41	FALSE	66429	49
MAY	30	2011	16	18	20	23	32	49	FALSE	39394	49
MAY	28	2011	17	27	37	44	46	47	FALSE	90472	49
MAY	25	2011	04	09	32	41	42	46	FALSE	55366	49
MAY	23	2011	07	13	14	18	40	42	FALSE	52078	49
MAY	21	2011	05	19	27	28	36	39	FALSE	85395	49
MAY	18	2011	08	11	22	28	42	49	FALSE	55354	49
MAY	16	2011	02	05	13	32	33	49	FALSE	55538	49
MAY	14	2011	12	17	23	29	38	49	FALSE	82832	49
MAY	11	2011	10	28	33	36	38	42	FALSE	58150	49
MAY	09	2011	05	19	29	36	40	47	FALSE	47613	49
MAY	07	2011	21	23	26	36	40	49	FALSE	76025	49
MAY	04	2011	07	16	30	36	37	39	FALSE	53643	49
MAY	02	2011	08	18	20	25	27	47	FALSE	53009	49
APR	30	2011	10	13	22	28	36	48	FALSE	76634	49
APR	27	2011	04	16	17	36	40	48	FALSE	49506	49
APR	25	2011	01	12	28	30	43	45	FALSE	39203	49
APR	23	2011	16	20	23	29	33	38	FALSE	74392	49
APR	20	2011	01	13	41	43	46	49	FALSE	46849	49
APR	18	2011	20	21	30	31	37	49	FALSE	38634	49
APR	16	2011	14	21	26	28	43	47	FALSE	71240	49
APR	13	2011	03	13	14	25	42	46	FALSE	50713	49
APR	11	2011	06	07	16	39	40	41	FALSE	40746	49
APR	09	2011	04	05	07	13	15	39	FALSE	69093	49
APR	06	2011	26	30	31	35	43	47	FALSE	43273	49
APR	04	2011	12	14	26	34	37	48	TRUE	9679804	49
APR	02	2011	13	19	33	38	42	45	FALSE	126668	49
MAR	30	2011	04	05	13	19	34	43	FALSE	92858	49
MAR	28	2011	09	21	22	28	31	34	FALSE	79907	49
MAR	26	2011	02	05	11	14	27	43	FALSE	164584	49
MAR	23	2011	12	13	18	24	30	38	FALSE	96496	49
MAR	21	2011	01	09	23	31	34	40	FALSE	74236	49
MAR	19	2011	02	05	14	15	23	32	FALSE	134658	49
MAR	16	2011	13	18	26	30	37	42	FALSE	83858	49
MAR	14	2011	10	17	24	40	41	47	FALSE	72043	49
MAR	12	2011	02	04	06	21	26	41	FALSE	120406	49
MAR	09	2011	05	11	14	17	25	36	FALSE	95963	49
MAR	07	2011	02	03	24	37	39	45	FALSE	69967	49
MAR	05	2011	26	31	32	35	43	47	FALSE	104047	49
MAR	02	2011	12	13	18	21	27	30	FALSE	86587	49
FEB	28	2011	04	05	06	21	32	34	FALSE	64768	49
FEB	26	2011	02	16	19	36	39	41	FALSE	99858	49
FEB	23	2011	12	18	26	36	44	46	FALSE	75843	49
FEB	21	2011	10	13	21	24	44	48	FALSE	63020	49
FEB	19	2011	09	14	17	23	27	41	FALSE	115597	49
FEB	16	2011	03	14	28	31	32	43	FALSE	77910	49
FEB	14	2011	03	05	07	12	23	38	FALSE	87023	49
FEB	12	2011	11	16	25	31	46	49	FALSE	102150	49
FEB	09	2011	10	14	29	33	42	45	FALSE	70409	49
FEB	07	2011	11	14	17	30	45	47	FALSE	62387	49
FEB	05	2011	01	14	24	31	39	48	FALSE	102855	49
FEB	02	2011	01	02	15	27	44	46	FALSE	73564	49
JAN	31	2011	09	11	12	32	38	43	FALSE	58383	49
JAN	29	2011	11	22	37	38	44	49	FALSE	89684	49
JAN	26	2011	07	12	30	32	48	49	FALSE	61955	49
JAN	24	2011	11	15	16	29	34	45	FALSE	61081	49
JAN	22	2011	01	07	13	25	33	45	FALSE	95171	49
JAN	19	2011	05	19	27	32	40	41	FALSE	65871	49
JAN	17	2011	09	10	16	19	20	43	FALSE	60765	49
JAN	15	2011	01	04	06	09	34	46	FALSE	95362	49
JAN	12	2011	02	22	40	41	43	45	FALSE	60129	49
JAN	10	2011	01	07	08	12	37	44	FALSE	63816	49
JAN	08	2011	10	15	20	23	38	45	FALSE	90795	49
JAN	05	2011	08	17	19	21	28	42	FALSE	77460	49
JAN	03	2011	05	21	27	32	43	48	FALSE	56993	49
JAN	01	2011	06	13	14	18	22	35	FALSE	103122	49
DEC	29	2010	06	11	19	23	26	41	FALSE	62458	49
DEC	27	2010	03	16	17	27	48	49	FALSE	47025	49
DEC	25	2010	23	31	38	42	44	46	FALSE	90602	49
DEC	22	2010	07	17	20	27	30	47	FALSE	78058	49
DEC	20	2010	10	20	31	35	42	48	FALSE	45707	49
DEC	18	2010	07	17	20	32	36	47	FALSE	73858	49
DEC	15	2010	01	15	38	43	44	47	FALSE	49768	49
DEC	13	2010	07	21	26	29	30	40	FALSE	40048	49
DEC	11	2010	17	25	36	37	39	47	FALSE	61220	49
DEC	08	2010	13	17	18	38	41	43	FALSE	47288	49
DEC	06	2010	25	30	35	36	44	45	FALSE	35257	49
DEC	04	2010	01	11	33	34	38	40	FALSE	65872	49
DEC	01	2010	04	14	20	21	30	37	FALSE	43940	49
NOV	29	2010	09	26	32	40	41	45	FALSE	31186	49
NOV	27	2010	07	12	22	25	26	45	FALSE	51543	49
NOV	24	2010	12	26	34	35	39	42	FALSE	32258	49
NOV	22	2010	01	03	12	25	40	42	FALSE	32745	49
NOV	20	2010	06	22	32	36	37	44	FALSE	53276	49
NOV	17	2010	02	03	08	13	22	23	TRUE	6391055	49
NOV	15	2010	20	22	26	30	34	42	FALSE	62128	49
NOV	13	2010	01	05	11	15	31	45	FALSE	99759	49
NOV	10	2010	10	16	22	35	41	45	FALSE	67946	49
NOV	08	2010	02	17	18	19	27	28	FALSE	63920	49
NOV	06	2010	02	10	16	17	21	30	FALSE	102939	49
NOV	03	2010	12	16	22	30	43	44	FALSE	63864	49
NOV	01	2010	04	15	16	24	26	28	FALSE	56215	49
OCT	30	2010	01	05	15	19	21	41	FALSE	95824	49
OCT	27	2010	01	09	21	22	32	47	FALSE	57272	49
OCT	25	2010	02	04	07	23	33	38	FALSE	54864	49
OCT	23	2010	17	22	26	28	33	36	FALSE	87852	49
OCT	20	2010	09	15	23	29	30	41	FALSE	66794	49
OCT	18	2010	09	17	21	23	39	46	FALSE	49105	49
OCT	16	2010	06	08	11	20	25	36	FALSE	105845	49
OCT	13	2010	04	07	14	16	27	40	FALSE	64060	49
OCT	11	2010	01	08	16	26	34	37	FALSE	52629	49
OCT	09	2010	02	05	12	26	44	46	FALSE	90257	49
OCT	06	2010	05	11	12	13	34	39	FALSE	62729	49
OCT	04	2010	01	02	08	20	22	34	FALSE	58887	49
OCT	02	2010	05	07	09	17	40	46	FALSE	91951	49
SEP	29	2010	05	20	24	26	36	42	FALSE	56678	49
SEP	27	2010	13	22	37	41	44	45	FALSE	43903	49
SEP	25	2010	21	27	28	33	38	45	FALSE	84919	49
SEP	22	2010	01	08	23	30	33	47	FALSE	56391	49
SEP	20	2010	01	02	13	23	28	46	FALSE	52969	49
SEP	18	2010	01	17	27	33	43	49	FALSE	83752	49
SEP	15	2010	06	19	24	26	35	45	FALSE	52673	49
SEP	13	2010	14	15	20	32	36	47	FALSE	49736	49
SEP	11	2010	05	10	19	21	34	44	FALSE	82224	49
SEP	08	2010	06	14	16	23	40	49	FALSE	51019	49
SEP	06	2010	18	33	37	39	45	48	FALSE	35112	49
SEP	04	2010	04	08	12	29	32	49	FALSE	79749	49
SEP	01	2010	20	33	36	40	43	44	FALSE	46547	49
AUG	30	2010	03	04	18	19	30	42	FALSE	45074	49
AUG	28	2010	11	15	17	21	35	49	FALSE	71588	49
AUG	25	2010	05	06	20	40	41	44	FALSE	44913	49
AUG	23	2010	06	13	15	22	34	41	FALSE	42436	49
AUG	21	2010	06	16	20	21	45	48	FALSE	66268	49
AUG	18	2010	05	10	20	26	29	45	FALSE	43731	49
AUG	16	2010	06	11	30	33	40	48	FALSE	36127	49
AUG	14	2010	03	17	20	28	36	37	FALSE	62399	49
AUG	11	2010	03	10	16	33	43	46	FALSE	45692	49
AUG	09	2010	02	11	21	31	34	37	TRUE	6866124	49
AUG	07	2010	04	07	20	21	26	28	FALSE	117217	49
AUG	04	2010	03	07	20	29	35	48	FALSE	71247	49
AUG	02	2010	08	11	16	29	46	49	FALSE	61686	49
JUL	31	2010	04	17	21	36	40	45	FALSE	85361	49
JUL	28	2010	04	08	19	23	29	43	FALSE	69945	49
JUL	26	2010	06	26	29	39	40	49	FALSE	46163	49
JUL	24	2010	02	20	24	32	37	42	FALSE	90817	49
JUL	21	2010	02	09	36	37	42	48	FALSE	65592	49
JUL	19	2010	05	18	29	39	42	49	FALSE	59065	49
JUL	17	2010	23	25	30	36	42	47	FALSE	82372	49
JUL	14	2010	02	06	17	19	26	40	FALSE	69788	49
JUL	12	2010	01	14	22	41	47	48	FALSE	48612	49
JUL	10	2010	05	08	19	20	23	32	FALSE	92997	49
JUL	07	2010	15	17	18	38	43	44	FALSE	58215	49
JUL	05	2010	02	05	30	32	35	41	FALSE	45050	49
JUL	03	2010	09	19	22	26	28	40	FALSE	95895	49
JUN	30	2010	22	27	37	40	45	46	FALSE	51098	49
JUN	28	2010	10	15	29	36	38	41	FALSE	46319	49
JUN	26	2010	01	02	08	26	39	49	FALSE	80108	49
JUN	23	2010	07	15	39	43	45	49	FALSE	49359	49
JUN	21	2010	01	09	18	30	36	46	FALSE	52823	49
JUN	19	2010	08	20	30	31	33	45	FALSE	75618	49
JUN	16	2010	03	08	09	10	26	39	FALSE	73419	49
JUN	14	2010	03	21	22	25	28	35	FALSE	48956	49
JUN	12	2010	01	04	14	22	28	38	FALSE	81482	49
JUN	09	2010	16	18	21	22	35	38	FALSE	49838	49
JUN	07	2010	03	14	16	19	20	39	FALSE	46199	49
JUN	05	2010	04	06	22	28	42	44	FALSE	78514	49
JUN	02	2010	03	14	24	27	36	46	FALSE	49870	49
MAY	31	2010	03	12	18	21	24	25	FALSE	44628	49
MAY	29	2010	03	06	13	15	36	38	FALSE	74921	49
MAY	26	2010	03	05	14	23	36	37	FALSE	53371	49
MAY	24	2010	14	32	39	43	44	45	FALSE	33825	49
MAY	22	2010	23	27	33	34	38	39	FALSE	65531	49
MAY	19	2010	25	27	30	31	33	38	FALSE	42665	49
MAY	17	2010	10	23	28	29	31	36	FALSE	28537	49
MAY	15	2010	01	11	14	17	31	35	TRUE	2883094	49
MAY	12	2010	12	15	30	31	33	42	FALSE	49180	49
MAY	10	2010	10	26	30	34	41	47	FALSE	43386	49
MAY	08	2010	09	19	23	27	39	41	FALSE	84450	49
MAY	05	2010	04	07	18	28	43	47	FALSE	49927	49
MAY	03	2010	04	12	29	34	38	48	FALSE	38056	49
MAY	01	2010	12	22	23	26	33	43	FALSE	70806	49
APR	28	2010	20	24	31	35	41	44	FALSE	36969	49
APR	26	2010	09	35	38	40	42	46	FALSE	31213	49
APR	24	2010	04	14	25	33	38	44	FALSE	66318	49
APR	21	2010	01	13	20	26	45	49	TRUE	1847464	49
APR	19	2010	01	25	28	33	37	46	FALSE	38351	49
APR	17	2010	05	09	20	21	23	31	FALSE	74207	49
APR	14	2010	05	07	19	21	25	49	FALSE	53578	49
APR	12	2010	03	19	24	29	31	36	FALSE	38892	49
APR	10	2010	01	14	16	23	36	38	TRUE	2969353	49
APR	07	2010	01	08	27	29	40	44	FALSE	51731	49
APR	05	2010	02	09	13	20	21	32	FALSE	46595	49
APR	03	2010	10	19	29	36	39	45	FALSE	78408	49
MAR	31	2010	01	08	09	14	34	49	FALSE	54892	49
MAR	29	2010	08	26	27	31	36	45	FALSE	37056	49
MAR	27	2010	08	21	23	33	38	49	FALSE	69158	49
MAR	24	2010	20	24	33	37	38	43	FALSE	47418	49
MAR	22	2010	08	15	22	23	39	44	FALSE	35859	49
MAR	20	2010	02	04	16	34	45	47	FALSE	56112	49
MAR	17	2010	06	22	24	26	29	44	TRUE	1049223	49
MAR	15	2010	05	14	19	31	35	45	TRUE	8877192	49
MAR	13	2010	01	12	35	39	40	41	FALSE	107392	49
MAR	10	2010	02	12	13	22	26	42	FALSE	94893	49
MAR	08	2010	05	19	20	23	47	49	FALSE	70108	49
MAR	06	2010	01	02	10	17	39	47	FALSE	117583	49
MAR	03	2010	27	30	32	43	44	46	FALSE	77125	49
MAR	01	2010	07	09	19	32	39	48	FALSE	70316	49
FEB	27	2010	06	09	32	33	40	46	FALSE	114153	49
FEB	24	2010	07	08	10	12	27	41	FALSE	94437	49
FEB	22	2010	06	12	29	40	46	47	FALSE	64020	49
FEB	20	2010	02	07	08	20	22	31	FALSE	127176	49
FEB	17	2010	06	08	13	19	26	31	FALSE	102001	49
FEB	15	2010	04	16	26	27	33	47	FALSE	72045	49
FEB	13	2010	02	26	28	34	45	47	FALSE	113658	49
FEB	10	2010	02	08	10	21	44	47	FALSE	75124	49
FEB	08	2010	03	07	32	34	35	49	FALSE	59468	49
FEB	06	2010	04	17	27	38	41	47	FALSE	112778	49
FEB	03	2010	08	09	17	31	39	49	FALSE	89795	49
FEB	01	2010	06	13	18	38	46	47	FALSE	71346	49
JAN	30	2010	10	12	21	28	39	46	FALSE	111295	49
JAN	27	2010	02	07	13	27	30	35	FALSE	89235	49
JAN	25	2010	08	14	15	17	35	42	FALSE	65146	49
JAN	23	2010	05	08	13	19	26	45	FALSE	114226	49
JAN	20	2010	04	06	11	23	39	41	FALSE	79672	49
JAN	18	2010	05	23	26	29	36	46	FALSE	56327	49
JAN	16	2010	07	33	37	46	48	49	FALSE	101628	49
JAN	13	2010	12	19	24	25	31	47	FALSE	74606	49
JAN	11	2010	02	04	31	32	35	38	FALSE	59597	49
JAN	09	2010	09	12	14	25	36	39	FALSE	108467	49
JAN	06	2010	04	09	14	34	43	48	FALSE	71989	49
JAN	04	2010	07	09	10	14	30	41	FALSE	63089	49
JAN	02	2010	08	14	24	25	37	46	FALSE	98623	49
DEC	30	2009	03	05	09	14	26	43	FALSE	83998	49
DEC	28	2009	03	08	10	12	16	19	FALSE	69601	49
DEC	26	2009	18	30	39	44	47	48	FALSE	91109	49
DEC	23	2009	08	09	13	17	31	39	FALSE	89300	49
DEC	21	2009	03	04	17	21	41	44	FALSE	61027	49
DEC	19	2009	05	19	30	34	37	41	FALSE	94993	49
DEC	16	2009	04	08	12	16	28	49	FALSE	77035	49
DEC	14	2009	21	22	23	25	39	45	FALSE	47692	49
DEC	12	2009	06	13	14	18	23	37	FALSE	88453	49
DEC	09	2009	09	18	19	42	47	48	FALSE	51703	49
DEC	07	2009	11	20	23	25	29	36	FALSE	44675	49
DEC	05	2009	09	15	23	35	45	47	FALSE	81030	49
DEC	02	2009	05	10	26	39	41	44	FALSE	49720	49
NOV	30	2009	24	30	36	38	39	44	FALSE	38132	49
NOV	28	2009	11	13	34	38	47	48	FALSE	55393	49
NOV	25	2009	06	08	14	28	42	43	FALSE	55043	49
NOV	23	2009	09	12	13	21	22	42	FALSE	40819	49
NOV	21	2009	05	09	11	22	45	48	TRUE	6615164	49
NOV	18	2009	22	28	29	31	42	48	FALSE	74945	49
NOV	16	2009	04	06	08	21	32	43	FALSE	65135	49
NOV	14	2009	05	07	08	18	30	32	FALSE	114775	49
NOV	11	2009	14	19	23	31	42	47	FALSE	72564	49
NOV	09	2009	01	09	11	13	27	29	FALSE	75380	49
NOV	07	2009	05	06	07	08	09	26	FALSE	160128	49
NOV	04	2009	03	06	14	29	35	42	FALSE	81748	49
NOV	02	2009	08	19	22	28	36	41	FALSE	62106	49
OCT	31	2009	08	15	24	26	34	40	FALSE	104239	49
OCT	28	2009	26	33	35	36	39	43	FALSE	68955	49
OCT	26	2009	02	03	13	15	19	37	FALSE	63586	49
OCT	24	2009	09	14	26	29	31	42	FALSE	93090	49
OCT	21	2009	15	23	31	39	40	45	FALSE	61780	49
OCT	19	2009	28	33	35	39	40	41	FALSE	52989	49
OCT	17	2009	11	24	26	33	46	47	FALSE	101825	49
OCT	14	2009	09	11	21	35	45	46	FALSE	69408	49
OCT	12	2009	24	26	33	37	43	46	FALSE	52695	49
OCT	10	2009	14	18	26	32	34	49	FALSE	93743	49
OCT	07	2009	12	21	25	33	39	42	FALSE	63312	49
OCT	05	2009	06	23	26	31	42	49	FALSE	50999	49
OCT	03	2009	01	03	05	18	19	24	FALSE	116805	49
SEP	30	2009	05	23	25	29	35	38	FALSE	60849	49
SEP	28	2009	01	02	11	24	27	43	FALSE	55406	49
SEP	26	2009	04	07	08	11	44	49	FALSE	98227	49
SEP	23	2009	09	12	13	30	35	46	FALSE	59774	49
SEP	21	2009	03	04	17	23	29	36	FALSE	51683	49
SEP	19	2009	12	14	32	39	41	48	FALSE	74813	49
SEP	16	2009	14	18	20	21	23	49	FALSE	57876	49
SEP	14	2009	04	13	25	27	45	46	FALSE	42904	49
SEP	12	2009	08	11	14	16	23	38	FALSE	86746	49
SEP	09	2009	15	19	23	24	28	39	FALSE	55942	49
SEP	07	2009	01	14	29	32	39	48	FALSE	30444	49
SEP	05	2009	06	17	31	34	38	48	FALSE	71269	49
SEP	02	2009	01	07	09	14	16	37	FALSE	58868	49
AUG	31	2009	01	20	22	24	34	37	FALSE	39972	49
AUG	29	2009	03	10	21	35	43	45	TRUE	2190957	49
AUG	26	2009	03	12	25	31	37	46	FALSE	60888	49
AUG	24	2009	13	15	16	32	35	39	FALSE	44140	49
AUG	22	2009	05	10	27	28	40	49	FALSE	78421	49
AUG	19	2009	02	19	30	35	41	44	FALSE	44447	49
AUG	17	2009	04	05	06	07	12	25	FALSE	67469	49
AUG	15	2009	01	02	12	22	24	41	TRUE	7227202	49
AUG	12	2009	06	10	18	20	22	36	FALSE	93532	49
AUG	10	2009	06	12	25	30	35	40	FALSE	78156	49
AUG	08	2009	09	11	28	33	40	45	FALSE	116106	49
AUG	05	2009	08	10	22	30	40	48	FALSE	76279	49
AUG	03	2009	01	13	17	21	31	35	FALSE	73493	49
AUG	01	2009	07	10	11	22	26	43	FALSE	125341	49
JUL	29	2009	11	14	19	26	30	40	FALSE	75717	49
JUL	27	2009	06	22	25	26	27	29	FALSE	59258	49
JUL	25	2009	04	13	14	20	24	32	FALSE	98782	49
JUL	22	2009	05	20	28	35	37	39	FALSE	73009	49
JUL	20	2009	08	12	15	24	37	43	FALSE	65180	49
JUL	18	2009	14	15	21	30	31	33	FALSE	99737	49
JUL	15	2009	01	13	18	32	36	43	FALSE	71256	49
JUL	13	2009	02	16	18	24	27	47	FALSE	60239	49
JUL	11	2009	05	07	08	14	27	28	FALSE	113436	49
JUL	08	2009	10	19	32	35	39	48	FALSE	63531	49
JUL	06	2009	05	07	09	13	39	48	FALSE	63413	49
JUL	04	2009	04	26	38	44	47	49	FALSE	84554	49
JUL	01	2009	03	16	36	43	44	45	FALSE	61800	49
